condition medium, random seed 208993
timestamp, left_pos_x, left_pos_y, left_pos_z, left_quat_x, left_quat_y, left_quat_z, left_quat_w, right_pos_x, right_pos_y, right_pos_z, right_quat_x, right_quat_y, right_quat_z, right_quat_w, head_pos_x, head_pos_y, head_pos_z, head_quat_x, head_quat_y, head_quat_z, head_quat_w, marker_pos_x, marker_pos_y, marker_pos_z, marker_quat_x, marker_quat_y, marker_quat_z, marker_quat_w
382.5592, 0, 0, 0, 0, 0, 0, 1, -0.02014172, 0.9950935, 0.2491204, 0.08672778, 0.007951883, 0.08400433, 0.9926522, -0.03172266, 1.192544, -0.07658756, 0.09334242, 0.05309227, -0.0002529697, 0.9942175, -0.008094445, 0.9841482, 0.3312249, 0.3045342, 0.640981, 0.4056631, 0.5760555
386.5852, 0, 0, 0, 0, 0, 0, 1, 0.05772841, 1.011648, 0.1769307, -0.4422936, -0.04606716, -0.01009706, 0.8956296, 0.004341602, 1.205348, -0.07678998, 0.05521891, 0.06868771, -0.01007858, 0.9960579, 0.06160074, 1.078774, 0.2267826, -0.01798227, 0.6751205, -0.006424516, 0.7374604
386.5993, 0, 0, 0, 0, 0, 0, 1, 0.05795801, 1.010919, 0.1770461, -0.4408505, -0.04728931, -0.01253002, 0.8962464, 0.004481077, 1.205388, -0.0769242, 0.054865, 0.06935445, -0.0102086, 0.99603, 0.06182471, 1.077867, 0.2271379, -0.01568332, 0.6735654, -0.006493896, 0.7389328
386.6133, 0, 0, 0, 0, 0, 0, 1, 0.05831373, 1.010378, 0.1771179, -0.4404435, -0.04730292, -0.01338979, 0.8964334, 0.004619598, 1.205473, -0.07702255, 0.054393, 0.06998001, -0.0103379, 0.9960107, 0.06224102, 1.077271, 0.2272781, -0.01481998, 0.6732936, -0.006720483, 0.7391962
386.627, 0, 0, 0, 0, 0, 0, 1, 0.05871236, 1.009886, 0.1773713, -0.4399941, -0.04628439, -0.01312054, 0.8967111, 0.004732609, 1.205563, -0.07714224, 0.05421587, 0.07059645, -0.01058675, 0.9959742, 0.0627683, 1.076724, 0.2275935, -0.01431534, 0.6740672, -0.006485641, 0.7385029
386.6411, 0, 0, 0, 0, 0, 0, 1, 0.05913341, 1.009483, 0.1775937, -0.4392083, -0.04589633, -0.01240371, 0.8971264, 0.004824996, 1.205626, -0.07726359, 0.05400721, 0.07117406, -0.01066594, 0.9959436, 0.0631883, 1.076239, 0.2279252, -0.01403153, 0.6745614, -0.005517244, 0.7380649
386.655, 0, 0, 0, 0, 0, 0, 1, 0.05979931, 1.009185, 0.1778859, -0.4388326, -0.04409606, -0.01141674, 0.8974136, 0.005007744, 1.205692, -0.07738876, 0.05379625, 0.07163122, -0.0108499, 0.9959203, 0.06404594, 1.075898, 0.2282591, -0.01379591, 0.6760789, -0.005106181, 0.7366824
386.6688, 0, 0, 0, 0, 0, 0, 1, 0.06050754, 1.009022, 0.1780806, -0.4387065, -0.0425563, -0.01062025, 0.8975594, 0.005175829, 1.205724, -0.07752359, 0.05372383, 0.07213194, -0.01082002, 0.9958884, 0.06492292, 1.075719, 0.22846, -0.01371843, 0.6773573, -0.004940152, 0.7355098
386.6827, 0, 0, 0, 0, 0, 0, 1, 0.06133401, 1.009071, 0.178134, -0.4389964, -0.0415804, -0.01113415, 0.8974571, 0.005359769, 1.205751, -0.0776571, 0.05364319, 0.07245897, -0.01095761, 0.9958675, 0.06593524, 1.075787, 0.2284712, -0.01331076, 0.6778454, -0.005780101, 0.7350614
386.6966, 0, 0, 0, 0, 0, 0, 1, 0.06229091, 1.009259, 0.1782252, -0.4388274, -0.04089462, -0.01243933, 0.8975541, 0.005508661, 1.205768, -0.07775402, 0.05356316, 0.07286286, -0.01133554, 0.9958381, 0.06709195, 1.075936, 0.2285961, -0.01213017, 0.6778983, -0.006682187, 0.7350252
